Tipo,Codi,Nombre,Codigo Barras,Codigo Oem,Descripcion,Estado,Moneda,Costo Interno,Precio,Iva,Precio Final,Rentabilidad,Stock,Stock Reservado,Stock Disponible,Stock Minimo,Visible En Ventas,Rubro,Sub Rubro,Proveedor,Observaciones,CC Compras,CC Ventas,CC Mercaderia
Producto,M70491,PUTTER SPIDER GT BLK #3 33 IN,192371462850.0,,,Activo,$,40442.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,,,,,
Producto,M70491,PUTTER SPIDER GT BLK #3 34 IN,192371462867.0,,,Activo,$,40442.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70491,PUTTER SPIDER GT BLK #3 35 IN,192371462874.0,,,Activo,$,40442.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70494,PUTTER SPIDER GT BLK SB 33 IN,192371462805.0,,,Activo,$,40442.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,,,,,
Producto,M70494,PUTTER SPIDER GT BLK SB 34 IN,192371462812.0,,,Activo,$,154008.26,240432.1,21,290922.84,0,"1,00","0,00","1,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70494,PUTTER SPIDER GT BLK SB 35 IN,192371462829.0,,,Activo,$,40442.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70467,PUTTER SPIDER GT MAX 35IN,,,,Activo,$,212153.62,358024.69,21,433209.87,0,"19,00","0,00","19,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70470,PUTTER SPIDER GT MAX SB 34IN,,,,Activo,$,212153.62,358024.69,21,433209.87,0,"11,00","0,00","11,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70470,PUTTER SPIDER GT MAX SB 35IN,,,,Activo,$,212153.62,358024.69,21,433209.87,0,"14,00","0,00","14,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70460,PUTTER SPIDER GT NB #3 34 IN,192371426067.0,,,Activo,$,38155.3,206790.12,21,250216.05,0,"2,00","1,00","1,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70460,PUTTER SPIDER GT NB #3 35 IN,192371426074.0,,,Activo,$,38155.3,206790.12,21,250216.05,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70457,PUTTER SPIDER GT NB SB 34 IN,192371425992.0,,,Activo,$,38155.3,206790.12,21,250216.05,0,"5,00","0,00","5,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70457,PUTTER SPIDER GT NB SB 35 IN,192371426005.0,,,Activo,$,38155.3,206790.12,21,250216.05,0,"1,00","0,00","1,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N15445,PUTTER SPIDER GT RB SLV #3 34 IN,192371463499.0,,,Activo,$,34686.64,206790.12,21,250216.05,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N15445,PUTTER SPIDER GT RB SLV #3 35 IN,192371463505.0,,,Activo,$,38155.3,206790.12,21,250216.05,0,"1,00","0,00","1,00",0,SI,PUTTER,SPIDER GT,,,,,
Producto,N15448,PUTTER SPIDER GT RB SLV SB 34 IN,192371463536.0,,,Activo,$,34686.64,206790.12,21,250216.05,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,,,,,
Producto,N15448,PUTTER SPIDER GT RB SLV SB 35 IN,192371463543.0,,,Activo,$,38155.3,206790.12,21,250216.05,0,"1,00","0,00","1,00",0,SI,PUTTER,SPIDER GT,,,,,
Producto,M70449,PUTTER SPIDER GT RB SLV/BLK #3 34 IN,192371425695.0,,,Activo,$,132089.48,206790.12,21,250216.05,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70449,PUTTER SPIDER GT RB SLV/BLK #3 35 IN,192371425701.0,,,Activo,$,132089.48,206790.12,21,250216.05,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70452,PUTTER SPIDER GT RB SLV/BLK SB 34 IN,192371425756.0,,,Activo,$,38155.3,206790.12,21,250216.05,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70452,PUTTER SPIDER GT RB SLV/BLK SB 35 IN,192371425763.0,,,Activo,$,34686.64,206790.12,21,250216.05,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N15497,PUTTER SPIDER GT RED #3 33 IN,192371497890.0,,,Activo,$,40442.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,,,,,
Producto,N15497,PUTTER SPIDER GT RED #3 34 IN,192371497906.0,,,Activo,$,154008.26,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N15497,PUTTER SPIDER GT RED #3 35 IN,192371497913.0,,,Activo,$,154008.26,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N15499,PUTTER SPIDER GT RED SB 33 IN,192371497944.0,,,Activo,$,40442.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,,,,,
Producto,N15499,PUTTER SPIDER GT RED SB 34 IN,192371497951.0,,,Activo,$,154008.26,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N15499,PUTTER SPIDER GT RED SB 35 IN,192371497968.0,,,Activo,$,154008.26,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75000,PUTTER SPIDER GT RED SB LH 35IN,,,,Activo,$,104256.74,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70477,PUTTER SPIDER GT SLV #3 33 IN,192371426333.0,,,Activo,$,40442.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,,,,,
Producto,M70477,PUTTER SPIDER GT SLV #3 34 IN,192371426340.0,,,Activo,$,154008.26,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70477,PUTTER SPIDER GT SLV #3 35 IN,192371426357.0,,,Activo,$,40442.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70480,PUTTER SPIDER GT SLV SB 33 IN,192371426388.0,,,Activo,$,40442.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,,,,,
Producto,M70480,PUTTER SPIDER GT SLV SB 34 IN,192371426395.0,,,Activo,$,40442.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70480,PUTTER SPIDER GT SLV SB 35 IN,192371426401.0,,,Activo,$,154008.26,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70486,PUTTER SPIDER GT SPBK #3 34 IN,192371434154.0,,,Activo,$,38155.3,206790.12,21,250216.05,0,"3,00","0,00","3,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70486,PUTTER SPIDER GT SPBK #3 35 IN,192371434161.0,,,Activo,$,38155.3,206790.12,21,250216.05,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70488,PUTTER SPIDER GT SPBK SB 34 IN,192371483169.0,,,Activo,$,38155.3,206790.12,21,250216.05,0,"6,00","1,00","5,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70488,PUTTER SPIDER GT SPBK SB 35 IN,192371483176.0,,,Activo,$,34686.64,206790.12,21,250216.05,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N15469,PUTTER SPIDER GT WMNS SB 33 IN,192371476369.0,,,Activo,$,40442.5,240432.1,21,290922.84,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER GT,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75111,PUTTER SPIDER GTX BLACK #3 34IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"0,00","0,00","0,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75111,PUTTER SPIDER GTX BLACK #3 35IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"0,00","0,00","0,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75112,PUTTER SPIDER GTX BLACK SB 34IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"2,00","0,00","2,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75112,PUTTER SPIDER GTX BLACK SB 35IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"3,00","0,00","3,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75117,PUTTER SPIDER GTX ICE BLUE 33IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"8,00","0,00","8,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75175,PUTTER SPIDER GTX RED #3 34IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"0,00","0,00","0,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75175,PUTTER SPIDER GTX RED #3 35IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"18,00","0,00","18,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75115,PUTTER SPIDER GTX RED SB 34IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"8,00","0,00","8,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75115,PUTTER SPIDER GTX RED SB 35IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"13,00","0,00","13,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75107,PUTTER SPIDER GTX SILVER #3 34IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"4,00","0,00","4,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75107,PUTTER SPIDER GTX SILVER #3 35IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"3,00","0,00","3,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75118,PUTTER SPIDER GTX SILVER CENTER 34IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"2,00","0,00","2,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75118,PUTTER SPIDER GTX SILVER CENTER 35IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"10,00","0,00","10,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75108,PUTTER SPIDER GTX SILVER SB 34IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"4,00","0,00","4,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75108,PUTTER SPIDER GTX SILVER SB 35IN,,,,Activo,$,189712.78,296296.3,21,358518.52,0,"7,00","0,00","7,00",0,SI,PUTTER,GTX & GT MAX,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75318,PUTTER SPIDER TOUR #3/LH 34IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"1,00","0,00","1,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75317,PUTTER SPIDER TOUR #3/RH 34IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"7,00","0,00","7,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75317,PUTTER SPIDER TOUR #3/RH 35IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"7,00","0,00","7,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,PSTPBY3,PUTTER SPIDER TOUR BOCA/YLW #3 34IN,,,,Activo,$,41108.96,36358.5,21,43993.78,0,"0,00","0,00","0,00",0,SI,PUTTER,,,,,,
Producto,N75320,PUTTER SPIDER TOUR DB/LH 35IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"1,00","0,00","1,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75319,PUTTER SPIDER TOUR DB/RH 34IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"2,00","0,00","2,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75319,PUTTER SPIDER TOUR DB/RH 35IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"5,00","0,00","5,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75266,PUTTER SPIDER TOUR V #3/RH 34IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"1,00","0,00","1,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75266,PUTTER SPIDER TOUR V #3/RH 35IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"2,00","0,00","2,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75268,PUTTER SPIDER TOUR V #DB/RH 34IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"1,00","0,00","1,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75268,PUTTER SPIDER TOUR V DB/RH 35IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"0,00","0,00","0,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75294,PUTTER SPIDER TOUR X #3/LH 35IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"1,00","0,00","1,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75293,PUTTER SPIDER TOUR X #3/RH 33IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"2,00","0,00","2,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75293,PUTTER SPIDER TOUR X #3/RH 34IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"17,00","0,00","17,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75293,PUTTER SPIDER TOUR X #3/RH 35IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"20,00","0,00","20,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75296,PUTTER SPIDER TOUR X DB/LH 34IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"1,00","0,00","1,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75295,PUTTER SPIDER TOUR X DB/RH 34IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"10,00","0,00","10,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75295,PUTTER SPIDER TOUR X DB/RH 35IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"14,00","0,00","14,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75262,PUTTER SPIDER TOUR Z #3/RH 34IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"6,00","0,00","6,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75262,PUTTER SPIDER TOUR Z #3/RH 35IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"7,00","0,00","7,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75264,PUTTER SPIDER TOUR Z DB/RH 34IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"3,00","0,00","3,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75264,PUTTER SPIDER TOUR Z DB/RH 35IN,,,,Activo,$,387019.62,338888.89,21,410055.56,0,"4,00","0,00","4,00",0,SI,PUTTER,SPIDER TOUR,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70377,PUTTER TP HYDRO BLAST BANDON #1 34IN,,,,Activo,$,23023.44,52407.41,21,63412.97,0,"0,00","0,00","0,00",0,SI,PUTTER,TP HB,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70377,PUTTER TP HYDRO BLAST BANDON #1 35IN,,,,Activo,$,23023.44,52407.41,21,63412.97,0,"0,00","0,00","0,00",0,SI,PUTTER,TP HB,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70380,PUTTER TP HYDRO BLAST BANDON #3 34IN,,,,Activo,$,23023.44,52407.41,21,63412.97,0,"0,00","0,00","0,00",0,SI,PUTTER,TP HB,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70380,PUTTER TP HYDRO BLAST BANDON #3 35IN,,,,Activo,$,23023.44,52407.41,21,63412.97,0,"0,00","0,00","0,00",0,SI,PUTTER,TP HB,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70368,PUTTER TP HYDRO BLAST DELMONTE #1 34IN,,,,Activo,$,23023.44,52407.41,21,63412.97,0,"0,00","0,00","0,00",0,SI,PUTTER,TP HB,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70368,PUTTER TP HYDRO BLAST DELMONTE #1 35IN,,,,Activo,$,23023.44,52407.41,21,63412.97,0,"0,00","0,00","0,00",0,SI,PUTTER,TP HB,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70371,PUTTER TP HYDRO BLAST DELMONTE SB 34IN,,,,Activo,$,23023.44,52407.41,21,63412.97,0,"0,00","0,00","0,00",0,SI,PUTTER,TP HB,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70371,PUTTER TP HYDRO BLAST DELMONTE SB 35IN,,,,Activo,$,23023.44,52407.41,21,63412.97,0,"0,00","0,00","0,00",0,SI,PUTTER,TP HB,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70374,PUTTER TP HYDRO BLAST DUPAGE SB 34IN,,,,Activo,$,23023.44,52407.41,21,63412.97,0,"0,00","0,00","0,00",0,SI,PUTTER,TP HB,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70374,PUTTER TP HYDRO BLAST DUPAGE SB 35IN,,,,Activo,$,23023.44,52407.41,21,63412.97,0,"0,00","0,00","0,00",0,SI,PUTTER,TP HB,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70365,PUTTER TP HYDRO BLAST SOTO #1 34IN,,,,Activo,$,23023.44,52407.41,21,63412.97,0,"0,00","0,00","0,00",0,SI,PUTTER,TP HB,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,M70365,PUTTER TP HYDRO BLAST SOTO #1 35IN,,,,Activo,$,23023.44,52407.41,21,63412.97,0,"0,00","0,00","0,00",0,SI,PUTTER,TP HB,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75014,PUTTER TP RESERVE TR-B11 RH 34IN,,,,Activo,$,250216.2,220308.64,21,266573.45,0,"0,00","0,00","0,00",0,SI,PUTTER,TP RESERVE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75014,PUTTER TP RESERVE TR-B11 RH 35IN,,,,Activo,$,250216.2,220308.64,21,266573.45,0,"0,00","0,00","0,00",0,SI,PUTTER,TP RESERVE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75018,PUTTER TP RESERVE TR-B13 RH 34IN,,,,Activo,$,250216.2,220308.64,21,266573.45,0,"0,00","0,00","0,00",0,SI,PUTTER,TP RESERVE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75018,PUTTER TP RESERVE TR-B13 RH 35IN,,,,Activo,$,250216.2,220308.64,21,266573.45,0,"0,00","0,00","0,00",0,SI,PUTTER,TP RESERVE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75016,PUTTER TP RESERVE TR-B31 RH 35IN,,,,Activo,$,250216.2,220308.64,21,266573.45,0,"0,00","0,00","0,00",0,SI,PUTTER,TP RESERVE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75020,PUTTER TP RESERVE TR-M27 RH 34IN,,,,Activo,$,250216.2,220308.64,21,266573.45,0,"1,00","0,00","1,00",0,SI,PUTTER,TP RESERVE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75020,PUTTER TP RESERVE TR-M27 RH 35IN,,,,Activo,$,250216.2,220308.64,21,266573.45,0,"3,00","0,00","3,00",0,SI,PUTTER,TP RESERVE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75021,PUTTER TP RESERVE TR-M33 RH 34IN,,,,Activo,$,250216.2,220308.64,21,266573.45,0,"3,00","0,00","3,00",0,SI,PUTTER,TP RESERVE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75021,PUTTER TP RESERVE TR-M33 RH 35IN,,,,Activo,$,250216.2,220308.64,21,266573.45,0,"3,00","0,00","3,00",0,SI,PUTTER,TP RESERVE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75023,PUTTER TP RESERVE TR-M47 RH 34IN,,,,Activo,$,250216.2,220308.64,21,266573.45,0,"0,00","0,00","0,00",0,SI,PUTTER,TP RESERVE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N75023,PUTTER TP RESERVE TR-M47 RH 35IN,,,,Activo,$,250216.2,220308.64,21,266573.45,0,"0,00","0,00","0,00",0,SI,PUTTER,TP RESERVE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N27972,"QI 4-P,A/RH STEEL REGULAR",,,,Activo,$,708448.0,991975.31,21,1200290.13,0,"0,00","0,00","0,00",0,SI,HIERROS,QI10,,,,,
Producto,N27972,"QI 4-P,A/RH STEEL STIFF",,,,Activo,$,708448.0,991975.31,21,1200290.13,0,"0,00","0,00","0,00",0,SI,HIERROS,QI10,,,,,
Producto,N27970,QI 4-P/RH STEEL REGULAR,,,,Activo,$,619346.0,867283.95,21,1049413.58,0,"0,00","0,00","0,00",0,SI,HIERROS,QI10,,,,,
Producto,N27970,QI 4-P/RH STEEL STIFF,,,,Activo,$,619346.0,867283.95,21,1049413.58,0,"0,00","0,00","0,00",0,SI,HIERROS,QI10,,,,,
Producto,V98506,"QI 5-P,A/RH GRAPHITE LADY",,,,Activo,$,675701.0,947530.86,21,1146512.34,0,"0,00","0,00","0,00",0,SI,HIERROS,QI10,,,,,
Producto,N27990,"QI 5-P,A/RH GRAPHITE REGULAR",,,,Activo,$,675701.0,947530.86,21,1146512.34,0,"0,00","0,00","0,00",0,SI,HIERROS,QI10,,,,,
Producto,N27990,"QI 5-P,A/RH GRAPHITE SENIOR",,,,Activo,$,675701.0,947530.86,21,1146512.34,0,"0,00","0,00","0,00",0,SI,HIERROS,QI10,,,,,
Producto,N27974,"QI 5-P,A/RH STEEL REGULAR",,,,Activo,$,619346.0,867283.95,21,1049413.58,0,"0,00","0,00","0,00",0,SI,HIERROS,QI10,,,,,
Producto,N28916,"QI HL 5-P,A/RH GRAPHITE LADY",,,,Activo,$,675701.0,947530.86,21,1146512.34,0,"0,00","0,00","0,00",0,SI,HIERROS,QI10,,,,,
Producto,V98998,"QI HL 5-P,A/RH GRAPHITE REGULAR",,,,Activo,$,675701.0,947530.86,21,1146512.34,0,"0,00","0,00","0,00",0,SI,HIERROS,QI10,,,,,
Producto,V98998,"QI HL 5-P,A/RH GRAPHITE SENIOR",,,,Activo,$,675701.0,947530.86,21,1146512.34,0,"0,00","0,00","0,00",0,SI,HIERROS,QI10,,,,,
Producto,M14149,QI10 DIAMANA T+ 10.5/RH REGULAR,,,,Activo,$,338130.0,473456.79,21,572882.72,0,"0,00","0,00","0,00",0,SI,DRIVER,QI10,,,,,
Producto,M14148,QI10 DIAMANA T+ 9.0/RH STIFF,,,,Activo,$,338130.0,473456.79,21,572882.72,0,"0,00","0,00","0,00",0,SI,DRIVER,QI10,,,,,
Producto,M14047,QI10 FWY STEEL #3/RH REGULAR,,,,Activo,$,198237.0,277777.78,21,336111.11,0,"0,00","0,00","0,00",0,SI,FAIRWAY,QI10,,,,,
Producto,M14047,QI10 FWY STEEL #3/RH STIFF,,,,Activo,$,198237.0,277777.78,21,336111.11,0,"0,00","0,00","0,00",0,SI,FAIRWAY,QI10,,,,,
Producto,M14048,QI10 FWY STEEL #3HL/RH REGULAR,,,,Activo,$,198237.0,277777.78,21,336111.11,0,"0,00","0,00","0,00",0,SI,FAIRWAY,QI10,,,,,
Producto,M14048,QI10 FWY STEEL #3HL/RH SENIOR,,,,Activo,$,198237.0,277777.78,21,336111.11,0,"0,00","0,00","0,00",0,SI,FAIRWAY,QI10,,,,,
Producto,M14049,QI10 FWY STEEL #5/RH REGULAR,,,,Activo,$,198237.0,277777.78,21,336111.11,0,"0,00","0,00","0,00",0,SI,FAIRWAY,QI10,,,,,
Producto,M14049,QI10 FWY STEEL #5/RH STIFF,,,,Activo,$,198237.0,277777.78,21,336111.11,0,"0,00","0,00","0,00",0,SI,FAIRWAY,QI10,,,,,
Producto,M14050,QI10 FWY STEEL #7/RH REGULAR,,,,Activo,$,198237.0,277777.78,21,336111.11,0,"0,00","0,00","0,00",0,SI,FAIRWAY,QI10,,,,,
Producto,M14051,QI10 FWY STEEL #9/RH REGULAR,,,,Activo,$,198237.0,277777.78,21,336111.11,0,"0,00","0,00","0,00",0,SI,FAIRWAY,QI10,,,,,
Producto,M14063,QI10 LS TENSEI BLACK 65 10.5/RH STIFF,,,,Activo,$,354705.0,496913.58,21,601265.43,0,"0,00","0,00","0,00",0,SI,DRIVER,QI10,,,,,
